6.5901 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
6.5911 	INFO 	Loaded monitor calibration from ['2024_06_26 12:00']
6.7316 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000264D436C820>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000264D436C7C0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000264D436C610>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000264D69538B0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.7316 	EXP 	window1: backgroundImage = ''
6.7316 	EXP 	window1: backgroundFit = 'none'
6.7317 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000264D436C940>
6.7319 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000264D436C940>
6.7332 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000264D436C940>
6.7335 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000264D436C940>
6.7363 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7372 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7380 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7391 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7400 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7407 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7415 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7425 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7434 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7442 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7451 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7459 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7468 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7481 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7489 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7498 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7506 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7513 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7520 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7529 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7536 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.7540 	DEBUG 	Uploading Texture Font fontname to graphics card
6.7565 	DEBUG 	Upload of Texture Font fontname complete
6.7576 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000264D436C940>
6.7577 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000264D436C940>
6.7581 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000264D436C940>
